sample_id,band_id,observation_time,start_frequency_mhz,end_frequency_mhz,bandwidth_mhz,hour_of_day,day_of_week,region,state,district,signal_power_dbm,noise_floor_dbm,snr_db,occupancy_ratio,interference_score,target_available,target_occupancy_ratio,label_source,data_type,created_at
6144,B005,"2026-01-08 13:00:00",942.000,960.000,1.800,13,4,Hyderabad,Telangana,NULL,-82.098,-105.573,23.475,0.56083,0.46087,0,0.56083,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6145,B005,"2026-01-09 13:00:00",942.000,960.000,1.800,13,5,Hyderabad,Telangana,NULL,-75.066,-100.619,25.553,0.52782,0.35577,0,0.52782,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6146,B005,"2026-01-10 13:00:00",942.000,960.000,1.800,13,6,Hyderabad,Telangana,NULL,-77.860,-101.766,23.906,0.59016,0.51861,0,0.59016,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6147,B005,"2026-01-04 14:00:00",942.000,960.000,1.800,14,0,Hyderabad,Telangana,NULL,-79.791,-103.927,24.137,0.47645,0.42327,0,0.47645,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6148,B005,"2026-01-05 14:00:00",942.000,960.000,1.800,14,1,Hyderabad,Telangana,NULL,-84.770,-104.008,19.238,0.41780,0.54686,0,0.41780,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6149,B005,"2026-01-06 14:00:00",942.000,960.000,1.800,14,2,Hyderabad,Telangana,NULL,-85.783,-103.336,17.552,0.44124,0.27770,0,0.44124,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6150,B005,"2026-01-07 14:00:00",942.000,960.000,1.800,14,3,Hyderabad,Telangana,NULL,-74.457,-100.545,26.088,0.70919,0.47770,0,0.70919,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6151,B005,"2026-01-08 14:00:00",942.000,960.000,1.800,14,4,Hyderabad,Telangana,NULL,-85.222,-104.657,19.435,0.48717,0.30931,0,0.48717,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6152,B005,"2026-01-09 14:00:00",942.000,960.000,1.800,14,5,Hyderabad,Telangana,NULL,-73.421,-96.687,23.266,0.38988,0.33594,0,0.38988,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6153,B005,"2026-01-10 14:00:00",942.000,960.000,1.800,14,6,Hyderabad,Telangana,NULL,-77.745,-102.048,24.303,0.44406,0.60632,0,0.44406,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6154,B005,"2026-01-04 15:00:00",942.000,960.000,1.800,15,0,Hyderabad,Telangana,NULL,-85.014,-100.924,15.910,0.34946,0.37380,0,0.34946,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6155,B005,"2026-01-05 15:00:00",942.000,960.000,1.800,15,1,Hyderabad,Telangana,NULL,-73.478,-99.846,26.368,0.56244,0.55157,0,0.56244,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6156,B005,"2026-01-06 15:00:00",942.000,960.000,1.800,15,2,Hyderabad,Telangana,NULL,-73.754,-101.605,27.851,0.66689,0.66246,0,0.66689,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6157,B005,"2026-01-07 15:00:00",942.000,960.000,1.800,15,3,Hyderabad,Telangana,NULL,-81.878,-105.240,23.362,0.44084,0.39452,0,0.44084,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6158,B005,"2026-01-08 15:00:00",942.000,960.000,1.800,15,4,Hyderabad,Telangana,NULL,-83.392,-105.443,22.051,0.40301,0.33308,0,0.40301,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6159,B005,"2026-01-09 15:00:00",942.000,960.000,1.800,15,5,Hyderabad,Telangana,NULL,-78.883,-104.398,25.516,0.49629,0.41582,0,0.49629,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6160,B005,"2026-01-10 15:00:00",942.000,960.000,1.800,15,6,Hyderabad,Telangana,NULL,-75.531,-99.845,24.314,0.47582,0.40870,0,0.47582,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6161,B005,"2026-01-04 16:00:00",942.000,960.000,1.800,16,0,Hyderabad,Telangana,NULL,-82.662,-102.993,20.331,0.41263,0.44702,0,0.41263,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6162,B005,"2026-01-05 16:00:00",942.000,960.000,1.800,16,1,Hyderabad,Telangana,NULL,-71.344,-95.598,24.254,0.45604,0.37081,0,0.45604,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6163,B005,"2026-01-06 16:00:00",942.000,960.000,1.800,16,2,Hyderabad,Telangana,NULL,-81.205,-105.247,24.042,0.45957,0.47283,0,0.45957,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6164,B005,"2026-01-07 16:00:00",942.000,960.000,1.800,16,3,Hyderabad,Telangana,NULL,-76.177,-105.907,29.730,0.55213,0.48387,0,0.55213,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6165,B005,"2026-01-08 16:00:00",942.000,960.000,1.800,16,4,Hyderabad,Telangana,NULL,-77.715,-101.134,23.419,0.44959,0.39074,0,0.44959,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6166,B005,"2026-01-09 16:00:00",942.000,960.000,1.800,16,5,Hyderabad,Telangana,NULL,-87.511,-104.619,17.108,0.42866,0.21185,0,0.42866,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6167,B005,"2026-01-10 16:00:00",942.000,960.000,1.800,16,6,Hyderabad,Telangana,NULL,-82.495,-100.998,18.503,0.42152,0.32583,0,0.42152,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6168,B005,"2026-01-04 17:00:00",942.000,960.000,1.800,17,0,Hyderabad,Telangana,NULL,-72.507,-100.237,27.730,0.57526,0.58705,0,0.57526,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6169,B005,"2026-01-05 17:00:00",942.000,960.000,1.800,17,1,Hyderabad,Telangana,NULL,-86.681,-107.137,20.456,0.46985,0.43967,0,0.46985,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6170,B005,"2026-01-06 17:00:00",942.000,960.000,1.800,17,2,Hyderabad,Telangana,NULL,-73.443,-103.173,29.730,0.52828,0.25712,0,0.52828,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6171,B005,"2026-01-07 17:00:00",942.000,960.000,1.800,17,3,Hyderabad,Telangana,NULL,-87.727,-105.202,17.475,0.47079,0.41798,0,0.47079,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6172,B005,"2026-01-08 17:00:00",942.000,960.000,1.800,17,4,Hyderabad,Telangana,NULL,-73.438,-101.345,27.907,0.48905,0.35736,0,0.48905,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6173,B005,"2026-01-09 17:00:00",942.000,960.000,1.800,17,5,Hyderabad,Telangana,NULL,-80.290,-101.717,21.427,0.51604,0.52954,0,0.51604,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6174,B005,"2026-01-10 17:00:00",942.000,960.000,1.800,17,6,Hyderabad,Telangana,NULL,-73.944,-99.018,25.074,0.50850,0.44919,0,0.50850,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6175,B005,"2026-01-04 18:00:00",942.000,960.000,1.800,18,0,Hyderabad,Telangana,NULL,-78.745,-102.499,23.754,0.56019,0.53701,0,0.56019,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6176,B005,"2026-01-05 18:00:00",942.000,960.000,1.800,18,1,Hyderabad,Telangana,NULL,-86.808,-104.928,18.120,0.36751,0.38172,0,0.36751,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6177,B005,"2026-01-06 18:00:00",942.000,960.000,1.800,18,2,Hyderabad,Telangana,NULL,-74.314,-99.992,25.679,0.54188,0.55042,0,0.54188,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6178,B005,"2026-01-07 18:00:00",942.000,960.000,1.800,18,3,Hyderabad,Telangana,NULL,-73.925,-102.462,28.537,0.48193,0.49272,0,0.48193,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6179,B005,"2026-01-08 18:00:00",942.000,960.000,1.800,18,4,Hyderabad,Telangana,NULL,-81.513,-103.598,22.085,0.51925,0.32125,0,0.51925,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6180,B005,"2026-01-09 18:00:00",942.000,960.000,1.800,18,5,Hyderabad,Telangana,NULL,-82.959,-106.214,23.255,0.50272,0.50776,0,0.50272,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6181,B005,"2026-01-10 18:00:00",942.000,960.000,1.800,18,6,Hyderabad,Telangana,NULL,-77.711,-103.040,25.329,0.44297,0.40909,0,0.44297,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6182,B005,"2026-01-04 19:00:00",942.000,960.000,1.800,19,0,Hyderabad,Telangana,NULL,-76.430,-98.288,21.858,0.44077,0.45822,0,0.44077,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6183,B005,"2026-01-05 19:00:00",942.000,960.000,1.800,19,1,Hyderabad,Telangana,NULL,-85.986,-105.517,19.531,0.42612,0.38301,0,0.42612,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6184,B005,"2026-01-06 19:00:00",942.000,960.000,1.800,19,2,Hyderabad,Telangana,NULL,-84.588,-100.294,15.706,0.39357,0.51302,0,0.39357,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6185,B005,"2026-01-07 19:00:00",942.000,960.000,1.800,19,3,Hyderabad,Telangana,NULL,-82.252,-104.442,22.190,0.38465,0.33479,0,0.38465,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6186,B005,"2026-01-08 19:00:00",942.000,960.000,1.800,19,4,Hyderabad,Telangana,NULL,-76.607,-101.380,24.774,0.46272,0.28425,0,0.46272,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6187,B005,"2026-01-09 19:00:00",942.000,960.000,1.800,19,5,Hyderabad,Telangana,NULL,-83.078,-100.310,17.232,0.37384,0.33309,0,0.37384,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6188,B005,"2026-01-10 19:00:00",942.000,960.000,1.800,19,6,Hyderabad,Telangana,NULL,-84.887,-102.918,18.031,0.32271,0.34416,0,0.32271,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6189,B005,"2026-01-04 20:00:00",942.000,960.000,1.800,20,0,Hyderabad,Telangana,NULL,-77.541,-99.737,22.196,0.38240,0.27745,0,0.38240,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6190,B005,"2026-01-05 20:00:00",942.000,960.000,1.800,20,1,Hyderabad,Telangana,NULL,-76.913,-96.469,19.556,0.28131,0.21222,0,0.28131,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6191,B005,"2026-01-06 20:00:00",942.000,960.000,1.800,20,2,Hyderabad,Telangana,NULL,-75.458,-103.776,28.318,0.50682,0.44165,0,0.50682,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6192,B005,"2026-01-07 20:00:00",942.000,960.000,1.800,20,3,Hyderabad,Telangana,NULL,-78.405,-105.880,27.474,0.50443,0.31448,0,0.50443,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6193,B005,"2026-01-08 20:00:00",942.000,960.000,1.800,20,4,Hyderabad,Telangana,NULL,-73.832,-99.362,25.531,0.39059,0.28184,0,0.39059,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6194,B005,"2026-01-09 20:00:00",942.000,960.000,1.800,20,5,Hyderabad,Telangana,NULL,-84.105,-100.953,16.847,0.29507,0.34407,0,0.29507,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6195,B005,"2026-01-10 20:00:00",942.000,960.000,1.800,20,6,Hyderabad,Telangana,NULL,-80.078,-103.943,23.865,0.39611,0.40206,0,0.39611,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6196,B005,"2026-01-04 21:00:00",942.000,960.000,1.800,21,0,Hyderabad,Telangana,NULL,-78.432,-104.878,26.445,0.41762,0.39531,0,0.41762,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6197,B005,"2026-01-05 21:00:00",942.000,960.000,1.800,21,1,Hyderabad,Telangana,NULL,-80.746,-104.176,23.431,0.40903,0.45795,0,0.40903,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6198,B005,"2026-01-06 21:00:00",942.000,960.000,1.800,21,2,Hyderabad,Telangana,NULL,-80.027,-100.383,20.356,0.23293,0.25984,1,0.23293,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6199,B005,"2026-01-07 21:00:00",942.000,960.000,1.800,21,3,Hyderabad,Telangana,NULL,-90.410,-103.622,13.213,0.33546,0.48112,0,0.33546,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6200,B005,"2026-01-08 21:00:00",942.000,960.000,1.800,21,4,Hyderabad,Telangana,NULL,-84.570,-100.575,16.005,0.30561,0.27885,0,0.30561,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6201,B005,"2026-01-09 21:00:00",942.000,960.000,1.800,21,5,Hyderabad,Telangana,NULL,-84.610,-101.600,16.991,0.45817,0.45910,0,0.45817,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6202,B005,"2026-01-10 21:00:00",942.000,960.000,1.800,21,6,Hyderabad,Telangana,NULL,-87.461,-105.957,18.496,0.26121,0.22638,0,0.26121,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6203,B005,"2026-01-04 22:00:00",942.000,960.000,1.800,22,0,Hyderabad,Telangana,NULL,-80.616,-100.462,19.846,0.51844,0.33633,0,0.51844,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6204,B005,"2026-01-05 22:00:00",942.000,960.000,1.800,22,1,Hyderabad,Telangana,NULL,-72.561,-98.875,26.314,0.54732,0.57082,0,0.54732,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6205,B005,"2026-01-06 22:00:00",942.000,960.000,1.800,22,2,Hyderabad,Telangana,NULL,-82.854,-107.886,25.032,0.43914,0.36947,0,0.43914,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6206,B005,"2026-01-07 22:00:00",942.000,960.000,1.800,22,3,Hyderabad,Telangana,NULL,-82.413,-99.553,17.140,0.34848,0.41260,0,0.34848,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6207,B005,"2026-01-08 22:00:00",942.000,960.000,1.800,22,4,Hyderabad,Telangana,NULL,-75.491,-98.769,23.278,0.34334,0.40291,0,0.34334,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6208,B005,"2026-01-09 22:00:00",942.000,960.000,1.800,22,5,Hyderabad,Telangana,NULL,-80.088,-101.764,21.676,0.33757,0.39215,0,0.33757,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6209,B005,"2026-01-10 22:00:00",942.000,960.000,1.800,22,6,Hyderabad,Telangana,NULL,-80.776,-98.897,18.122,0.32622,0.28225,0,0.32622,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6210,B005,"2026-01-04 23:00:00",942.000,960.000,1.800,23,0,Hyderabad,Telangana,NULL,-76.154,-100.334,24.180,0.37985,0.34330,0,0.37985,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6211,B005,"2026-01-05 23:00:00",942.000,960.000,1.800,23,1,Hyderabad,Telangana,NULL,-85.683,-104.055,18.372,0.34220,0.34076,0,0.34220,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6212,B005,"2026-01-06 23:00:00",942.000,960.000,1.800,23,2,Hyderabad,Telangana,NULL,-80.258,-102.843,22.585,0.54813,0.63287,0,0.54813,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6213,B005,"2026-01-07 23:00:00",942.000,960.000,1.800,23,3,Hyderabad,Telangana,NULL,-91.306,-105.457,14.151,0.31560,0.39332,0,0.31560,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6214,B005,"2026-01-08 23:00:00",942.000,960.000,1.800,23,4,Hyderabad,Telangana,NULL,-83.359,-103.745,20.386,0.40287,0.40223,0,0.40287,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6215,B005,"2026-01-09 23:00:00",942.000,960.000,1.800,23,5,Hyderabad,Telangana,NULL,-84.988,-105.708,20.720,0.40275,0.43167,0,0.40275,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6216,B005,"2026-01-10 23:00:00",942.000,960.000,1.800,23,6,Hyderabad,Telangana,NULL,-82.142,-102.362,20.219,0.32488,0.24460,0,0.32488,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6217,B005,"2026-01-04 00:00:00",942.000,960.000,1.800,0,0,Kolkata,"West Bengal",NULL,-80.169,-100.050,19.881,0.44600,0.43253,0,0.44600,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6218,B005,"2026-01-05 00:00:00",942.000,960.000,1.800,0,1,Kolkata,"West Bengal",NULL,-73.678,-101.726,28.048,0.45115,0.46785,0,0.45115,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6219,B005,"2026-01-06 00:00:00",942.000,960.000,1.800,0,2,Kolkata,"West Bengal",NULL,-73.665,-104.406,30.741,0.47021,0.21066,0,0.47021,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6220,B005,"2026-01-07 00:00:00",942.000,960.000,1.800,0,3,Kolkata,"West Bengal",NULL,-85.319,-101.326,16.007,0.37629,0.47030,0,0.37629,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6221,B005,"2026-01-08 00:00:00",942.000,960.000,1.800,0,4,Kolkata,"West Bengal",NULL,-88.543,-102.392,13.849,0.29190,0.21160,0,0.29190,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6222,B005,"2026-01-09 00:00:00",942.000,960.000,1.800,0,5,Kolkata,"West Bengal",NULL,-82.917,-98.393,15.476,0.37540,0.30430,0,0.37540,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6223,B005,"2026-01-10 00:00:00",942.000,960.000,1.800,0,6,Kolkata,"West Bengal",NULL,-79.827,-100.238,20.411,0.30020,0.34035,0,0.30020,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6224,B005,"2026-01-04 01:00:00",942.000,960.000,1.800,1,0,Kolkata,"West Bengal",NULL,-73.858,-99.917,26.059,0.38616,0.38919,0,0.38616,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6225,B005,"2026-01-05 01:00:00",942.000,960.000,1.800,1,1,Kolkata,"West Bengal",NULL,-79.392,-101.861,22.469,0.44322,0.32238,0,0.44322,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6226,B005,"2026-01-06 01:00:00",942.000,960.000,1.800,1,2,Kolkata,"West Bengal",NULL,-80.299,-103.597,23.298,0.33130,0.40842,0,0.33130,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6227,B005,"2026-01-07 01:00:00",942.000,960.000,1.800,1,3,Kolkata,"West Bengal",NULL,-82.746,-102.111,19.365,0.41269,0.56153,0,0.41269,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6228,B005,"2026-01-08 01:00:00",942.000,960.000,1.800,1,4,Kolkata,"West Bengal",NULL,-77.821,-103.090,25.269,0.44013,0.31362,0,0.44013,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6229,B005,"2026-01-09 01:00:00",942.000,960.000,1.800,1,5,Kolkata,"West Bengal",NULL,-83.825,-101.236,17.411,0.29241,0.28481,0,0.29241,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6230,B005,"2026-01-10 01:00:00",942.000,960.000,1.800,1,6,Kolkata,"West Bengal",NULL,-75.030,-99.823,24.793,0.38813,0.52594,0,0.38813,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6231,B005,"2026-01-04 02:00:00",942.000,960.000,1.800,2,0,Kolkata,"West Bengal",NULL,-83.300,-103.742,20.442,0.41419,0.45053,0,0.41419,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6232,B005,"2026-01-05 02:00:00",942.000,960.000,1.800,2,1,Kolkata,"West Bengal",NULL,-87.356,-103.399,16.043,0.37769,0.35962,0,0.37769,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6233,B005,"2026-01-06 02:00:00",942.000,960.000,1.800,2,2,Kolkata,"West Bengal",NULL,-84.358,-105.981,21.623,0.41304,0.48720,0,0.41304,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6234,B005,"2026-01-07 02:00:00",942.000,960.000,1.800,2,3,Kolkata,"West Bengal",NULL,-82.017,-103.269,21.252,0.39668,0.46266,0,0.39668,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6235,B005,"2026-01-08 02:00:00",942.000,960.000,1.800,2,4,Kolkata,"West Bengal",NULL,-78.081,-100.656,22.575,0.34478,0.19976,0,0.34478,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6236,B005,"2026-01-09 02:00:00",942.000,960.000,1.800,2,5,Kolkata,"West Bengal",NULL,-80.615,-101.440,20.825,0.32824,0.39450,0,0.32824,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6237,B005,"2026-01-10 02:00:00",942.000,960.000,1.800,2,6,Kolkata,"West Bengal",NULL,-83.163,-99.691,16.527,0.36269,0.37598,0,0.36269,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6238,B005,"2026-01-04 03:00:00",942.000,960.000,1.800,3,0,Kolkata,"West Bengal",NULL,-93.019,-106.685,13.666,0.34837,0.47031,0,0.34837,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6239,B005,"2026-01-05 03:00:00",942.000,960.000,1.800,3,1,Kolkata,"West Bengal",NULL,-77.801,-101.260,23.459,0.35798,0.38091,0,0.35798,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6240,B005,"2026-01-06 03:00:00",942.000,960.000,1.800,3,2,Kolkata,"West Bengal",NULL,-83.855,-104.988,21.133,0.54591,0.38462,0,0.54591,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6241,B005,"2026-01-07 03:00:00",942.000,960.000,1.800,3,3,Kolkata,"West Bengal",NULL,-77.628,-99.087,21.459,0.40731,0.30811,0,0.40731,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6242,B005,"2026-01-08 03:00:00",942.000,960.000,1.800,3,4,Kolkata,"West Bengal",NULL,-78.783,-99.965,21.182,0.40685,0.44987,0,0.40685,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6243,B005,"2026-01-09 03:00:00",942.000,960.000,1.800,3,5,Kolkata,"West Bengal",NULL,-89.025,-102.035,13.009,0.31186,0.24157,0,0.31186,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6244,B005,"2026-01-10 03:00:00",942.000,960.000,1.800,3,6,Kolkata,"West Bengal",NULL,-83.555,-101.079,17.523,0.30173,0.46565,0,0.30173,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6245,B005,"2026-01-04 04:00:00",942.000,960.000,1.800,4,0,Kolkata,"West Bengal",NULL,-76.123,-101.281,25.158,0.53036,0.54403,0,0.53036,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6246,B005,"2026-01-05 04:00:00",942.000,960.000,1.800,4,1,Kolkata,"West Bengal",NULL,-75.570,-100.630,25.061,0.34536,0.36989,0,0.34536,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6247,B005,"2026-01-06 04:00:00",942.000,960.000,1.800,4,2,Kolkata,"West Bengal",NULL,-78.032,-101.292,23.260,0.55409,0.51572,0,0.55409,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6248,B005,"2026-01-07 04:00:00",942.000,960.000,1.800,4,3,Kolkata,"West Bengal",NULL,-78.653,-99.465,20.812,0.38786,0.40480,0,0.38786,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6249,B005,"2026-01-08 04:00:00",942.000,960.000,1.800,4,4,Kolkata,"West Bengal",NULL,-77.815,-99.425,21.610,0.38267,0.50245,0,0.38267,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6250,B005,"2026-01-09 04:00:00",942.000,960.000,1.800,4,5,Kolkata,"West Bengal",NULL,-76.968,-100.786,23.818,0.46185,0.30871,0,0.46185,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6251,B005,"2026-01-10 04:00:00",942.000,960.000,1.800,4,6,Kolkata,"West Bengal",NULL,-76.795,-100.594,23.799,0.50582,0.30645,0,0.50582,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6252,B005,"2026-01-04 05:00:00",942.000,960.000,1.800,5,0,Kolkata,"West Bengal",NULL,-82.732,-100.314,17.581,0.36918,0.35763,0,0.36918,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6253,B005,"2026-01-05 05:00:00",942.000,960.000,1.800,5,1,Kolkata,"West Bengal",NULL,-78.955,-100.108,21.153,0.40122,0.60933,0,0.40122,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6254,B005,"2026-01-06 05:00:00",942.000,960.000,1.800,5,2,Kolkata,"West Bengal",NULL,-85.158,-105.464,20.305,0.44684,0.43852,0,0.44684,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6255,B005,"2026-01-07 05:00:00",942.000,960.000,1.800,5,3,Kolkata,"West Bengal",NULL,-76.504,-103.583,27.079,0.56351,0.45458,0,0.56351,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6256,B005,"2026-01-08 05:00:00",942.000,960.000,1.800,5,4,Kolkata,"West Bengal",NULL,-86.926,-98.214,11.287,0.24413,0.14808,1,0.24413,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6257,B005,"2026-01-09 05:00:00",942.000,960.000,1.800,5,5,Kolkata,"West Bengal",NULL,-80.289,-102.362,22.073,0.36951,0.34397,0,0.36951,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6258,B005,"2026-01-10 05:00:00",942.000,960.000,1.800,5,6,Kolkata,"West Bengal",NULL,-71.688,-100.230,28.542,0.64490,0.50878,0,0.64490,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6259,B005,"2026-01-04 06:00:00",942.000,960.000,1.800,6,0,Kolkata,"West Bengal",NULL,-89.988,-106.573,16.586,0.40339,0.31412,0,0.40339,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6260,B005,"2026-01-05 06:00:00",942.000,960.000,1.800,6,1,Kolkata,"West Bengal",NULL,-76.196,-100.003,23.806,0.36773,0.41706,0,0.36773,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6261,B005,"2026-01-06 06:00:00",942.000,960.000,1.800,6,2,Kolkata,"West Bengal",NULL,-85.471,-103.868,18.397,0.34095,0.19074,0,0.34095,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6262,B005,"2026-01-07 06:00:00",942.000,960.000,1.800,6,3,Kolkata,"West Bengal",NULL,-74.786,-102.043,27.257,0.44480,0.50878,0,0.44480,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6263,B005,"2026-01-08 06:00:00",942.000,960.000,1.800,6,4,Kolkata,"West Bengal",NULL,-91.041,-102.062,11.021,0.29864,0.37339,0,0.29864,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
6264,B005,"2026-01-09 06:00:00",942.000,960.000,1.800,6,5,Kolkata,"West Bengal",NULL,-82.572,-101.423,18.851,0.35222,0.25945,0,0.35222,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
