record_id,band_id,start_frequency_mhz,end_frequency_mhz,service_type,state,city,hour,day_of_week,bandwidth_mhz,signal_power_dbm,noise_floor_dbm,snr_db,occupancy_ratio,interference_score,assignment_status,occupancy_status,target_available,data_type
21712,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,5,4,20.0,-80.757,-107.511,26.754,0.55782,0.45988,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21713,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,5,5,20.0,-80.022,-100.541,20.519,0.34079,0.29982,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21714,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,5,6,20.0,-85.597,-101.102,15.504,0.22914,0.37019,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
21715,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,6,0,20.0,-81.058,-99.021,17.962,0.36217,0.39605,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21716,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,6,1,20.0,-71.593,-100.082,28.489,0.48883,0.53951,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21717,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,6,2,20.0,-81.674,-101.936,20.262,0.25685,0.29948,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21718,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,6,3,20.0,-75.961,-100.351,24.39,0.46628,0.39146,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21719,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,6,4,20.0,-86.299,-102.405,16.105,0.30423,0.43069,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21720,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,6,5,20.0,-88.723,-103.936,15.213,0.05319,0.05832,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
21721,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,6,6,20.0,-80.007,-102.84,22.832,0.46558,0.43834,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21722,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,7,0,20.0,-85.003,-104.161,19.158,0.41877,0.29965,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21723,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,7,1,20.0,-81.517,-103.128,21.611,0.43238,0.38889,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21724,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,7,2,20.0,-83.129,-100.197,17.068,0.2718,0.35695,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21725,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,7,3,20.0,-87.026,-101.065,14.039,0.22226,0.19085,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
21726,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,7,4,20.0,-81.074,-97.631,16.557,0.2909,0.29265,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21727,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,7,5,20.0,-78.909,-100.255,21.345,0.32571,0.38117,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21728,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,7,6,20.0,-76.763,-101.611,24.848,0.45169,0.40049,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21729,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,8,0,20.0,-77.685,-99.949,22.264,0.40642,0.41425,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21730,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,8,1,20.0,-80.032,-97.363,17.331,0.47998,0.54528,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21731,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,8,2,20.0,-85.187,-105.0,19.812,0.39618,0.4355,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21732,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,8,3,20.0,-90.368,-103.184,12.816,0.27093,0.33963,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21733,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,8,4,20.0,-89.78,-101.752,11.972,0.35606,0.30916,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21734,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,8,5,20.0,-87.546,-101.139,13.593,0.2932,0.3537,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21735,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,8,6,20.0,-83.805,-101.336,17.531,0.26971,0.37478,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21736,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,9,0,20.0,-76.604,-105.513,28.909,0.62441,0.44549,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21737,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,9,1,20.0,-79.15,-98.897,19.747,0.3823,0.28663,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21738,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,9,2,20.0,-71.366,-101.753,30.388,0.45632,0.33485,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21739,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,9,3,20.0,-82.398,-100.941,18.543,0.3312,0.30323,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21740,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,9,4,20.0,-72.633,-100.577,27.944,0.54054,0.59344,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21741,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,9,5,20.0,-77.657,-103.68,26.024,0.44714,0.4889,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21742,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,9,6,20.0,-82.457,-104.84,22.383,0.42788,0.39872,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21743,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,10,0,20.0,-79.837,-104.539,24.702,0.44119,0.37309,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21744,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,10,1,20.0,-83.458,-105.712,22.255,0.47535,0.32543,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21745,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,10,2,20.0,-84.845,-103.609,18.764,0.50828,0.46924,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21746,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,10,3,20.0,-79.93,-104.133,24.203,0.59193,0.41021,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21747,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,10,4,20.0,-79.604,-100.581,20.977,0.49198,0.39959,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21748,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,10,5,20.0,-80.109,-105.88,25.771,0.4777,0.28879,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21749,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,10,6,20.0,-76.071,-101.313,25.242,0.34219,0.3302,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21750,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,11,0,20.0,-82.544,-104.319,21.775,0.50542,0.55772,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21751,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,11,1,20.0,-82.866,-101.642,18.777,0.51442,0.56941,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21752,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,11,2,20.0,-80.719,-98.355,17.636,0.38314,0.43335,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21753,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,11,3,20.0,-73.562,-101.849,28.288,0.50179,0.44489,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21754,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,11,4,20.0,-80.05,-100.656,20.605,0.46184,0.3299,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21755,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,11,5,20.0,-76.175,-99.082,22.907,0.41453,0.26866,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21756,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,11,6,20.0,-79.771,-100.973,21.201,0.46604,0.33848,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21757,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,12,0,20.0,-76.571,-99.987,23.416,0.48407,0.42817,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21758,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,12,1,20.0,-76.746,-102.18,25.434,0.4731,0.5584,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21759,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,12,2,20.0,-79.88,-104.342,24.462,0.50923,0.46982,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21760,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,12,3,20.0,-76.118,-101.522,25.404,0.49763,0.39138,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21761,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,12,4,20.0,-76.186,-96.126,19.94,0.37465,0.3038,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21762,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,12,5,20.0,-80.981,-98.773,17.793,0.43067,0.40801,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21763,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,12,6,20.0,-83.706,-101.004,17.298,0.41187,0.46029,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21764,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,13,0,20.0,-73.315,-97.445,24.13,0.55074,0.5353,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21765,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,13,1,20.0,-77.779,-100.295,22.516,0.39372,0.34418,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21766,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,13,2,20.0,-77.021,-102.236,25.215,0.42524,0.47879,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21767,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,13,3,20.0,-79.579,-103.972,24.393,0.47102,0.49512,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21768,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,13,4,20.0,-76.433,-101.453,25.021,0.53931,0.41499,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21769,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,13,5,20.0,-83.95,-103.64,19.69,0.44617,0.34553,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21770,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,13,6,20.0,-75.777,-96.871,21.094,0.42855,0.39571,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21771,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,14,0,20.0,-81.793,-100.426,18.633,0.37902,0.31604,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21772,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,14,1,20.0,-79.011,-99.703,20.692,0.42103,0.44423,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21773,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,14,2,20.0,-72.249,-100.526,28.276,0.63779,0.48714,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21774,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,14,3,20.0,-81.033,-104.738,23.705,0.50692,0.41412,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21775,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,14,4,20.0,-75.328,-100.818,25.49,0.56271,0.5623,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21776,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,14,5,20.0,-72.2,-99.08,26.881,0.47275,0.42476,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21777,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,14,6,20.0,-80.134,-104.263,24.13,0.48322,0.3132,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21778,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,15,0,20.0,-82.594,-101.281,18.687,0.47922,0.45835,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21779,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,15,1,20.0,-79.546,-101.016,21.47,0.46582,0.52956,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21780,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,15,2,20.0,-85.879,-104.775,18.896,0.47941,0.35985,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21781,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,15,3,20.0,-79.133,-103.774,24.641,0.52528,0.50922,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21782,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,15,4,20.0,-71.934,-97.146,25.213,0.50334,0.43169,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21783,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,15,5,20.0,-76.972,-100.842,23.869,0.49811,0.45753,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21784,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,15,6,20.0,-77.497,-99.637,22.14,0.47252,0.37088,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21785,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,16,0,20.0,-81.169,-102.063,20.894,0.50002,0.39352,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21786,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,16,1,20.0,-78.052,-102.928,24.877,0.48219,0.46294,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21787,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,16,2,20.0,-80.388,-105.626,25.238,0.50431,0.32188,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21788,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,16,3,20.0,-82.157,-103.782,21.625,0.32545,0.41316,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21789,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,16,4,20.0,-76.587,-98.701,22.114,0.40748,0.36856,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21790,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,16,5,20.0,-84.878,-104.522,19.643,0.36391,0.37777,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21791,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,16,6,20.0,-72.667,-101.937,29.27,0.5473,0.50784,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21792,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,17,0,20.0,-82.991,-103.188,20.197,0.41912,0.25001,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21793,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,17,1,20.0,-81.997,-102.971,20.974,0.49805,0.46384,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21794,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,17,2,20.0,-73.468,-102.403,28.935,0.63402,0.64937,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21795,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,17,3,20.0,-75.729,-103.197,27.468,0.50882,0.47424,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21796,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,17,4,20.0,-81.047,-100.445,19.399,0.54065,0.63705,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21797,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,17,5,20.0,-76.208,-103.753,27.545,0.55132,0.5437,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21798,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,17,6,20.0,-79.072,-101.839,22.767,0.40938,0.39605,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21799,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,18,0,20.0,-83.51,-105.418,21.907,0.45807,0.39688,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21800,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,18,1,20.0,-83.96,-99.762,15.803,0.31135,0.3018,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21801,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,18,2,20.0,-78.49,-103.624,25.134,0.41339,0.29436,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21802,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,18,3,20.0,-75.626,-99.327,23.701,0.47509,0.31687,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21803,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,18,4,20.0,-80.383,-105.118,24.735,0.4,0.38157,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21804,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,18,5,20.0,-82.162,-102.239,20.077,0.35864,0.35314,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21805,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,18,6,20.0,-76.693,-102.538,25.845,0.55641,0.50429,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21806,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,19,0,20.0,-78.571,-98.66,20.089,0.33096,0.41753,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21807,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,19,1,20.0,-86.561,-102.222,15.66,0.37868,0.3197,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21808,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,19,2,20.0,-83.245,-103.857,20.612,0.26716,0.27799,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21809,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,19,3,20.0,-80.42,-102.393,21.973,0.37492,0.41515,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21810,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,19,4,20.0,-81.689,-104.172,22.483,0.36112,0.33456,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21811,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,19,5,20.0,-85.877,-100.005,14.128,0.22801,0.24823,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
21812,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,19,6,20.0,-78.682,-101.882,23.2,0.26768,0.20087,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21813,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,20,0,20.0,-85.897,-100.305,14.407,0.32101,0.36217,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21814,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,20,1,20.0,-77.918,-103.086,25.168,0.44172,0.46033,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21815,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,20,2,20.0,-84.289,-102.059,17.769,0.38788,0.44881,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21816,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,20,3,20.0,-80.031,-99.071,19.04,0.35735,0.32638,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21817,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,20,4,20.0,-81.912,-100.671,18.76,0.37236,0.35263,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21818,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,20,5,20.0,-86.747,-106.082,19.335,0.40214,0.28333,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21819,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,20,6,20.0,-89.943,-106.572,16.629,0.2417,0.14774,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
21820,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,21,0,20.0,-87.631,-101.374,13.743,0.21036,0.27174,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
21821,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,21,1,20.0,-84.746,-103.188,18.442,0.3436,0.38835,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21822,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,21,2,20.0,-79.998,-102.865,22.867,0.4779,0.31432,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21823,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,21,3,20.0,-79.79,-103.173,23.383,0.34297,0.36073,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21824,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,21,4,20.0,-81.48,-99.545,18.065,0.39618,0.42543,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21825,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,21,5,20.0,-74.357,-96.581,22.223,0.32489,0.42176,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21826,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,21,6,20.0,-80.034,-101.328,21.295,0.41879,0.54962,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21827,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,22,0,20.0,-77.85,-101.472,23.621,0.42399,0.45484,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21828,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,22,1,20.0,-78.598,-98.481,19.883,0.35411,0.38068,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21829,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,22,2,20.0,-82.821,-102.177,19.356,0.47082,0.51364,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
21830,B017,24250,27500,IMT candidate,Maharashtra,Mumbai,22,3,20.0,-85.673,-103.764,18.091,0.33098,0.22248,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
