record_id,band_id,state,city,start_frequency_mhz,end_frequency_mhz,required_bandwidth_mhz,service_type,assignment_status,occupancy_status,availability_label,data_type
3231,B018,Maharashtra,Mumbai,37446.807,37447.807,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3232,B020,Tamil Nadu,Chennai,70953.542,70958.542,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3233,B001,Maharashtra,Mumbai,520.937,560.937,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3234,B016,Karnataka,Bengaluru,7054.45,7064.45,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3235,B025,Delhi,New Delhi,5782.53,5862.53,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3236,B005,Tamil Nadu,Chennai,942.064,947.064,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3237,B008,Gujarat,Ahmedabad,2164.266,2184.266,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3238,B023,West Bengal,Kolkata,5254.099,5334.099,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3239,B007,Karnataka,Bengaluru,1826.139,1836.139,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3240,B013,Rajasthan,Jaipur,3528.166,3568.166,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3241,B019,Rajasthan,Jaipur,43191.014,43231.014,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3242,B008,Tamil Nadu,Chennai,2176.665,2181.665,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3243,B020,Telangana,Hyderabad,66878.574,66879.574,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3244,B023,Telangana,Hyderabad,5289.632,5309.632,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3245,B019,West Bengal,Kolkata,42640.133,42680.133,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3246,B008,Rajasthan,Jaipur,2129.33,2169.33,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3247,B010,West Bengal,Kolkata,2572.964,2582.964,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3248,B010,Rajasthan,Jaipur,2549.25,2554.25,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3249,B012,Gujarat,Ahmedabad,3446.465,3466.465,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3250,B023,Delhi,New Delhi,5260.871,5340.871,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3251,B001,Maharashtra,Mumbai,575.851,576.851,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3252,B007,Delhi,New Delhi,1866.868,1871.868,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3253,B002,Telangana,Hyderabad,604.394,609.394,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3254,B006,Telangana,Hyderabad,1445.708,1465.708,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3255,B016,Telangana,Hyderabad,7038.14,7058.14,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3256,B005,Telangana,Hyderabad,942.0,960.0,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3257,B021,Karnataka,Bengaluru,2447.421,2467.421,20,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3258,B023,Telangana,Hyderabad,5261.999,5271.999,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3259,B003,Tamil Nadu,Chennai,795.723,875.723,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3260,B010,Karnataka,Bengaluru,2638.074,2678.074,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3261,B006,Maharashtra,Mumbai,1430.403,1440.403,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3262,B017,Karnataka,Bengaluru,25161.227,25181.227,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3263,B004,Maharashtra,Mumbai,902.092,922.092,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3264,B004,Delhi,New Delhi,900.003,940.003,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3265,B018,Delhi,New Delhi,37238.109,37239.109,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3266,B002,Karnataka,Bengaluru,587.108,607.108,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3267,B017,West Bengal,Kolkata,25109.105,25129.105,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3268,B021,Tamil Nadu,Chennai,2400.133,2480.133,80,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3269,B010,Delhi,New Delhi,2615.531,2655.531,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3270,B021,Tamil Nadu,Chennai,2401.633,2406.633,5,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3271,B016,West Bengal,Kolkata,7040.032,7060.032,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3272,B013,Maharashtra,Mumbai,3508.341,3588.341,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3273,B013,Telangana,Hyderabad,3505.242,3585.242,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3274,B018,Delhi,New Delhi,38827.941,38867.941,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3275,B011,Rajasthan,Jaipur,3334.773,3339.773,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3276,B011,Rajasthan,Jaipur,3312.891,3392.891,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3277,B019,Gujarat,Ahmedabad,43356.271,43366.271,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3278,B009,West Bengal,Kolkata,2343.961,2383.961,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3279,B016,Karnataka,Bengaluru,7073.301,7083.301,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3280,B005,Gujarat,Ahmedabad,953.53,958.53,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3281,B022,Telangana,Hyderabad,5165.459,5245.459,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3282,B009,Rajasthan,Jaipur,2345.462,2365.462,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3283,B015,Karnataka,Bengaluru,6725.892,6805.892,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3284,B024,Telangana,Hyderabad,5630.446,5640.446,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3285,B005,Tamil Nadu,Chennai,946.094,956.094,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3286,B008,West Bengal,Kolkata,2191.399,2192.399,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3287,B023,Telangana,Hyderabad,5251.198,5331.198,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3288,B018,Gujarat,Ahmedabad,38712.287,38752.287,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3289,B012,Delhi,New Delhi,3457.89,3477.89,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3290,B022,Rajasthan,Jaipur,5239.656,5240.656,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3291,B022,West Bengal,Kolkata,5162.583,5242.583,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3292,B010,Maharashtra,Mumbai,2575.63,2655.63,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3293,B025,Delhi,New Delhi,5836.775,5846.775,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3294,B003,Tamil Nadu,Chennai,728.551,748.551,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3295,B013,Rajasthan,Jaipur,3509.853,3519.853,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3296,B001,Tamil Nadu,Chennai,502.218,582.218,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3297,B024,Rajasthan,Jaipur,5542.979,5562.979,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3298,B018,Maharashtra,Mumbai,37710.521,37750.521,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3299,B020,West Bengal,Kolkata,67783.859,67788.859,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3300,B001,West Bengal,Kolkata,539.112,549.112,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3301,B008,Telangana,Hyderabad,2110.7,2130.7,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3302,B016,Rajasthan,Jaipur,7081.37,7091.37,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3303,B025,Gujarat,Ahmedabad,5768.701,5808.701,40,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3304,B021,Karnataka,Bengaluru,2401.592,2406.592,5,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3305,B015,Gujarat,Ahmedabad,6940.268,7020.268,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3306,B008,West Bengal,Kolkata,2167.215,2187.215,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3307,B019,Rajasthan,Jaipur,42610.165,42620.165,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3308,B008,West Bengal,Kolkata,2186.068,2187.068,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3309,B010,Tamil Nadu,Chennai,2621.815,2626.815,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3310,B022,West Bengal,Kolkata,5169.723,5249.723,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3311,B020,Rajasthan,Jaipur,70967.533,70972.533,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3312,B007,Tamil Nadu,Chennai,1903.779,1983.779,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3313,B008,Telangana,Hyderabad,2140.91,2160.91,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3314,B024,Gujarat,Ahmedabad,5525.275,5605.275,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3315,B011,Delhi,New Delhi,3324.262,3344.262,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3316,B008,Karnataka,Bengaluru,2133.302,2143.302,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3317,B007,Tamil Nadu,Chennai,1827.088,1907.088,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3318,B016,West Bengal,Kolkata,7052.079,7062.079,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3319,B013,Rajasthan,Jaipur,3557.698,3597.698,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3320,B007,West Bengal,Kolkata,1766.496,1767.496,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3321,B001,Telangana,Hyderabad,482.421,562.421,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3322,B015,Delhi,New Delhi,6625.547,6705.547,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3323,B013,Delhi,New Delhi,3598.016,3599.016,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3324,B016,Gujarat,Ahmedabad,7040.763,7080.763,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3325,B022,Tamil Nadu,Chennai,5214.638,5219.638,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3326,B022,Karnataka,Bengaluru,5233.588,5238.588,5,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3327,B019,Karnataka,Bengaluru,42946.596,43026.596,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3328,B024,Delhi,New Delhi,5634.916,5654.916,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3329,B021,Delhi,New Delhi,2418.248,2438.248,20,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3330,B003,Maharashtra,Mumbai,886.85,887.85,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3331,B025,Tamil Nadu,Chennai,5868.412,5869.412,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3332,B001,Delhi,New Delhi,568.237,569.237,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3333,B013,Karnataka,Bengaluru,3543.796,3544.796,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3334,B009,West Bengal,Kolkata,2334.521,2344.521,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3335,B016,Telangana,Hyderabad,7050.134,7090.134,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3336,B015,Rajasthan,Jaipur,6867.345,6872.345,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3337,B016,Rajasthan,Jaipur,7061.012,7101.012,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3338,B025,West Bengal,Kolkata,5730.497,5810.497,80,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3339,B015,Rajasthan,Jaipur,6511.294,6521.294,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3340,B019,Maharashtra,Mumbai,43005.697,43015.697,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3341,B019,Rajasthan,Jaipur,43419.0,43424.0,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3342,B012,Karnataka,Bengaluru,3494.648,3495.648,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3343,B007,Karnataka,Bengaluru,1755.834,1760.834,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3344,B021,Gujarat,Ahmedabad,2472.548,2482.548,10,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3345,B014,West Bengal,Kolkata,3620.972,3621.972,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3346,B006,Telangana,Hyderabad,1435.676,1515.676,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3347,B001,Gujarat,Ahmedabad,570.943,571.943,1,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3348,B017,Gujarat,Ahmedabad,27223.442,27303.442,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3349,B015,Telangana,Hyderabad,6662.505,6663.505,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3350,B019,Karnataka,Bengaluru,43145.181,43225.181,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3351,B014,Maharashtra,Mumbai,3614.998,3615.998,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3352,B010,Gujarat,Ahmedabad,2643.226,2683.226,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3353,B022,Gujarat,Ahmedabad,5165.201,5205.201,40,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3354,B011,Karnataka,Bengaluru,3307.873,3327.873,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3355,B023,Delhi,New Delhi,5272.961,5292.961,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3356,B017,Tamil Nadu,Chennai,27345.824,27350.824,5,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3357,B010,Delhi,New Delhi,2520.632,2530.632,10,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3358,B016,Karnataka,Bengaluru,7045.31,7085.31,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3359,B017,Karnataka,Bengaluru,27442.919,27443.919,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3360,B005,Maharashtra,Mumbai,942.0,960.0,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3361,B009,Maharashtra,Mumbai,2394.939,2395.939,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3362,B013,West Bengal,Kolkata,3525.022,3565.022,40,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3363,B016,Delhi,New Delhi,7042.097,7122.097,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3364,B008,Maharashtra,Mumbai,2164.891,2174.891,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3365,B012,Tamil Nadu,Chennai,3478.915,3479.915,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3366,B022,Delhi,New Delhi,5180.402,5200.402,20,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3367,B003,Telangana,Hyderabad,854.049,874.049,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3368,B012,Gujarat,Ahmedabad,3416.265,3496.265,80,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3369,B023,Rajasthan,Jaipur,5304.865,5314.865,10,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3370,B009,Telangana,Hyderabad,2320.483,2325.483,5,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3371,B012,Telangana,Hyderabad,3460.717,3470.717,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3372,B010,Delhi,New Delhi,2631.501,2651.501,20,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3373,B019,Telangana,Hyderabad,42811.101,42812.101,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3374,B003,Delhi,New Delhi,708.782,728.782,20,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3375,B021,Delhi,New Delhi,2405.042,2425.042,20,Low Power / RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3376,B013,West Bengal,Kolkata,3556.944,3557.944,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3377,B021,Delhi,New Delhi,2400.92,2480.92,80,Low Power / RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3378,B017,Maharashtra,Mumbai,26326.533,26366.533,40,IMT candidate,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3379,B003,Delhi,New Delhi,755.031,756.031,1,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3380,B022,Telangana,Hyderabad,5163.636,5164.636,1,WAS/RLAN,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3381,B012,Delhi,New Delhi,3414.835,3494.835,80,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
3382,B025,Rajasthan,Jaipur,5750.671,5790.671,40,WAS/RLAN,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
3383,B013,Telangana,Hyderabad,3567.346,3577.346,10,IMT candidate,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
